025-06-07 10:54:40,284 - werkzeug - INFO -  * Restarting with stat
2025-06-07 23:41:26,339 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:41:26] "GET /login HTTP/1.1" 200 -
2025-06-07 23:42:59,362 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:42:59] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:42:59,378 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:42:59] "GET /login HTTP/1.1" 200 -
2025-06-07 23:42:59,457 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:42:59] "GET /login HTTP/1.1" 200 -
2025-06-07 23:43:00,554 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:43:00] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:43:00,565 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:43:00] "GET /login HTTP/1.1" 200 -
2025-06-07 23:43:00,681 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:43:00] "GET /login HTTP/1.1" 200 -
2025-06-07 23:43:09,305 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:43:09] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:43:09,309 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:43:09] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:43:09,321 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:43:09] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:43:09,391 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:43:09] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:46:37,119 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:37] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 23:46:37,309 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:37] "GET /admin/materials?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2025-06-07 23:46:37,309 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:37] "GET /admin/materials?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2025-06-07 23:46:37,361 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:37] "GET /admin/materials?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2025-06-07 23:46:37,365 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:37] "GET /admin/materials?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2025-06-07 23:46:37,720 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:37] "[35m[1mGET /admin/materials HTTP/1.1[0m" 500 -
2025-06-07 23:46:38,989 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:38] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:46:39,050 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:46:39] "GET /admin/dashboard HTTP/1.1" 200 -
2025-06-07 23:56:33,152 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:33] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-06-07 23:56:33,181 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:33] "GET /login HTTP/1.1" 200 -
2025-06-07 23:56:33,446 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:33] "GET /login HTTP/1.1" 200 -
2025-06-07 23:56:37,498 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:37] "POST /login HTTP/1.1" 200 -
2025-06-07 23:56:37,548 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:37] "GET /login HTTP/1.1" 200 -
2025-06-07 23:56:50,246 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:50] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:56:50,251 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:50] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:56:50,468 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:50] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:56:50,753 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:56:50] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:57:35,179 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:35] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 23:57:35,234 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:35] "[33mGET /admin/requests HTTP/1.1[0m" 404 -
2025-06-07 23:57:36,504 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:36] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:57:36,901 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:36] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:57:37,195 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:37] "[32mGET /admin/materials HTTP/1.1[0m" 302 -
2025-06-07 23:57:37,208 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:37] "GET /login HTTP/1.1" 200 -
2025-06-07 23:57:37,280 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:37] "GET /login HTTP/1.1" 200 -
2025-06-07 23:57:45,315 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:45] "POST /login HTTP/1.1" 200 -
2025-06-07 23:57:45,351 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:57:45] "GET /login HTTP/1.1" 200 -
2025-06-07 23:58:00,386 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:58:00] "[32mPOST /login HTTP/1.1[0m" 302 -
2025-06-07 23:58:00,392 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:58:00] "[32mGET / HTTP/1.1[0m" 302 -
2025-06-07 23:58:00,619 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:58:00] "GET /user/dashboard HTTP/1.1" 200 -
2025-06-07 23:58:00,941 - werkzeug - INFO - 127.0.0.1 - - [07/Jun/2025 23:58:00] "GET /user/dashboard HTTP/1.1" 200 -
